work_id,tradition,title,school,source_dataset,source_url,source_text_path,formation_from,formation_to,translation_dynasty,translation_place,latitude,longitude,region_note,text_length_chars,script_language,term,lemma_en,category,count,per_10k_chars,sample_segment_id,sample_text
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,肉,meat,animal food,154,2.057580178822423,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,魚,fish,animal food,56,0.7482109741172446,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,餅,cake/bread,grain/preparation,32,0.42754912806699696,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,油,oil,fat/medicine,111,1.4830610379823959,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,鹽,salt,seasoning,39,0.5210754998316526,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,薑,ginger,seasoning/medicine,9,0.1202481922688429,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,糖,sugar,sweetener/medicine,0,0.0,,
T1428,Chinese Vinaya translation,四分律 / Dharmaguptaka Vinaya (Four-Part Vinaya),Dharmaguptaka,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1428.txt.zip,T1428_001.txt;T1428_002.txt;T1428_003.txt;T1428_004.txt;T1428_005.txt;T1428_006.txt;T1428_007.txt;T1428_008.txt;T1428_009.txt;T1428_010.txt;T1428_011.txt;T1428_012.txt;T1428_013.txt;T1428_014.txt;T1428_015.txt;T1428_016.txt;T1428_017.txt;T1428_018.txt;T1428_019.txt;T1428_020.txt;T1428_021.txt;T1428_022.txt;T1428_023.txt;T1428_024.txt;T1428_025.txt;T1428_026.txt;T1428_027.txt;T1428_028.txt;T1428_029.txt;T1428_030.txt;T1428_031.txt;T1428_032.txt;T1428_033.txt;T1428_034.txt;T1428_035.txt;T1428_036.txt;T1428_037.txt;T1428_038.txt;T1428_039.txt;T1428_040.txt;T1428_041.txt;T1428_042.txt;T1428_043.txt;T1428_044.txt;T1428_045.txt;T1428_046.txt;T1428_047.txt;T1428_048.txt;T1428_049.txt;T1428_050.txt;T1428_051.txt;T1428_052.txt;T1428_053.txt;T1428_054.txt;T1428_055.txt;T1428_056.txt;T1428_057.txt;T1428_058.txt;T1428_059.txt;T1428_060.txt,408,408,姚秦,中寺,36.2752,114.389,"Gandhāra / northwest India (Dharmaguptaka transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",748452,Classical Chinese,漿,drink/syrup,drink,75,1.002068268907024,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,粥,gruel/congee,grain/preparation,151,1.8355270515357647,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,乳,milk,dairy,86,1.0453995127952038,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,酥,ghee/butter,dairy,153,1.8598386681123975,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,蜜,honey,sweetener/medicine,135,1.6410341189227038,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,飯,cooked rice/meal,grain/preparation,221,2.6864336317179074,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,米,rice,grain,41,0.4983881398209693,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,麥,wheat/barley,grain,55,0.6685694558573978,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,肉,meat,animal food,253,3.0754194969440296,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,魚,fish,animal food,72,0.8752181967587752,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,餅,cake/bread,grain/preparation,82,0.9967762796419386,,
